startTime,open,high,low,close,endTime,volume
1724137200000,5474262,5478339,5459787,5471128,1724140799999,227.619
1724140800000,5471497,5473535,5448831,5455593,1724144399999,272.966
1724144400000,5455593,5476211,5454982,5464591,1724147999999,257.312
1724148000000,5465704,5467671,5447601,5452100,1724151599999,174.440
1724151600000,5452100,5454910,5426085,5434463,1724155199999,410.759
1724155200000,5435325,5455862,5432613,5450142,1724158799999,207.834
1724158800000,5450420,5473867,5417751,5467168,1724162399999,686.229
1724162400000,5466953,5469593,5336392,5338278,1724165999999,2058.642
1724166000000,5338745,5340999,5268926,5281040,1724169599999,2287.095
1724169600000,5279953,5300356,5255061,5277421,1724173199999,821.839
1724173200000,5277205,5301775,5266869,5298784,1724176799999,320.165
1724176800000,5299925,5339086,5294968,5313188,1724180399999,529.290
1724180400000,5312793,5350383,5308527,5341421,1724183999999,318.014
1724184000000,5341421,5360342,5312059,5315376,1724187599999,357.284
1724187600000,5315672,5316317,5274558,5302755,1724191199999,478.429
1724191200000,5302541,5324091,5293932,5297545,1724194799999,274.554
1724194800000,5298554,5301358,5255453,5257556,1724198399999,146.851
1724198400000,5256505,5279207,5242493,5246523,1724201999999,209.934
1724202000000,5246568,5262404,5222946,5262404,1724205599999,267.819
1724205600000,5261685,5275679,5257040,5262193,1724209199999,180.880
1724209200000,5260565,5264197,5239643,5248033,1724212799999,110.218
1724212800000,5247820,5256308,5236917,5252104,1724216399999,81.716
1724216400000,5251387,5256104,5246564,5253776,1724219999999,66.551
1724220000000,5253706,5285628,5252210,5275185,1724223599999,279.204
1724223600000,5276521,5285751,5270875,5283707,1724227199999,147.014
1724227200000,5283256,5301735,5240024,5259140,1724230799999,537.536
1724230800000,5259856,5265317,5227465,5244962,1724234399999,382.023
1724234400000,5244696,5263423,5237501,5261078,1724237999999,162.049
1724238000000,5261078,5265529,5243811,5252121,1724241599999,130.837
1724241600000,5252121,5273804,5243918,5265237,1724245199999,260.359
1724245200000,5265388,5318603,5206588,5303982,1724248799999,1075.211
1724248800000,5302566,5328594,5241785,5256184,1724252399999,1910.567
1724252400000,5256184,5290353,5246794,5266113,1724255999999,457.754
1724256000000,5266972,5305974,5252927,5299380,1724259599999,440.022
1724259600000,5299380,5313753,5282734,5303991,1724263199999,281.410
1724263200000,5303274,5383491,5296124,5377889,1724266799999,958.835
1724266800000,5377172,5454070,5367720,5448414,1724270399999,1450.044
1724270400000,5449476,5471840,5389296,5417988,1724273999999,984.703
1724274000000,5418749,5441149,5391279,5418475,1724277599999,566.654
1724277600000,5418501,5442804,5413014,5413014,1724281199999,246.624
1724281200000,5413014,5422873,5398111,5411333,1724284799999,295.328
1724284800000,5411333,5417130,5380995,5381420,1724288399999,230.469
1724288400000,5382402,5398288,5373738,5394500,1724291999999,200.713
1724292000000,5394447,5395412,5285043,5324506,1724295599999,831.721
1724295600000,5324718,5365047,5315877,5358127,1724299199999,343.906
1724299200000,5358127,5385137,5349277,5383712,1724302799999,303.932
1724302800000,5382916,5382916,5363198,5373517,1724306399999,169.048
1724306400000,5373517,5394429,5370074,5378022,1724309999999,180.650
1724310000000,5377968,5407731,5372473,5396704,1724313599999,199.016
1724313600000,5395704,5408722,5385305,5390757,1724317199999,225.603
1724317200000,5390712,5396022,5380092,5387544,1724320799999,148.371
1724320800000,5387757,5434086,5382172,5429360,1724324399999,272.176
1724324400000,5429360,5432334,5407191,5427732,1724327999999,258.827
1724328000000,5427732,5433378,5377588,5388252,1724331599999,603.523
1724331600000,5388155,5391704,5344931,5381570,1724335199999,731.017
1724335200000,5381473,5384615,5338851,5354029,1724338799999,701.597
1724338800000,5354029,5382509,5317054,5343861,1724342399999,605.068
1724342400000,5343861,5361366,5333072,5337843,1724345999999,322.369
1724346000000,5337126,5354516,5320559,5322789,1724349599999,323.226
