startTime,open,high,low,close,endTime,volume
1726733700000,5460659,5466080,5451611,5453325,1726734599999,34.921
1726734600000,5452622,5456129,5440950,5442356,1726735499999,33.814
1726735500000,5441732,5446284,5435858,5440146,1726736399999,40.705
1726736400000,5440146,5458971,5436614,5456291,1726737299999,65.936
1726737300000,5456467,5462793,5450563,5457675,1726738199999,39.632
1726738200000,5456946,5474549,5453977,5474549,1726739099999,73.499
1726739100000,5474549,5475489,5462563,5466699,1726739999999,58.076
1726740000000,5467428,5490979,5467199,5485070,1726740899999,177.209
1726740900000,5484613,5508414,5478896,5498721,1726741799999,116.590
1726741800000,5498721,5504060,5469730,5479027,1726742699999,137.904
1726742700000,5479027,5481968,5467861,5467861,1726743599999,33.032
1726743600000,5467861,5477208,5460953,5475076,1726744499999,47.178
1726744500000,5474760,5485744,5472143,5482252,1726745399999,49.458
1726745400000,5482252,5489039,5481383,5487345,1726746299999,81.029
1726746300000,5486793,5499044,5482757,5492597,1726747199999,72.212
1726747200000,5492597,5542123,5487930,5520742,1726748099999,568.578
1726748100000,5521163,5532765,5508681,5510855,1726748999999,129.676
1726749000000,5510224,5527260,5505566,5507319,1726749899999,84.445
1726749900000,5508046,5518206,5498018,5512898,1726750799999,77.981
1726750800000,5513819,5544710,5506939,5538742,1726751699999,101.982
1726751700000,5538173,5550748,5522399,5541827,1726752599999,116.842
1726752600000,5541827,5544578,5510939,5510939,1726753499999,167.410
1726753500000,5511001,5522549,5490414,5520289,1726754399999,191.191
1726754400000,5521016,5554664,5516146,5542058,1726755299999,178.581
1726755300000,5541287,5551151,5528165,5546316,1726756199999,147.662
1726756200000,5546841,5562084,5534113,5536864,1726757099999,115.769
1726757100000,5536137,5536513,5507272,5511784,1726757999999,169.608
1726758000000,5511346,5529838,5502673,5523435,1726758899999,157.725
1726758900000,5523435,5534928,5514412,5533692,1726759799999,45.846
1726759800000,5533850,5540534,5524205,5537538,1726760699999,66.470
1726760700000,5537538,5548418,5528007,5530197,1726761599999,105.809
1726761600000,5530898,5547279,5511433,5524039,1726762499999,115.759
1726762500000,5523312,5544730,5517924,5542978,1726763399999,99.798
1726763400000,5543127,5560025,5537188,5552973,1726764299999,114.498
1726764300000,5553516,5578000,5548234,5565570,1726765199999,156.711
1726765200000,5565193,5588040,5553823,5553823,1726766099999,186.140
1726766100000,5554550,5567243,5541042,5551405,1726766999999,172.942
1726767000000,5551405,5591351,5548760,5588942,1726767899999,173.164
1726767900000,5588942,5592901,5575933,5579192,1726768799999,106.422
1726768800000,5579192,5586000,5566350,5570651,1726769699999,106.587
1726769700000,5569775,5583222,5561015,5570677,1726770599999,133.464
1726770600000,5571185,5585893,5567646,5578684,1726771499999,73.024
1726771500000,5579428,5579779,5559806,5572105,1726772399999,90.082
1726772400000,5573112,5573997,5552430,5555303,1726773299999,71.774
1726773300000,5553814,5562189,5536837,5544739,1726774199999,116.846
1726774200000,5545264,5562960,5537363,5557686,1726775099999,83.748
1726775100000,5557336,5565272,5533938,5539395,1726775999999,97.130
1726776000000,5539658,5540008,5528655,5533859,1726776899999,62.405
1726776900000,5533859,5539132,5530714,5535304,1726777799999,30.862
1726777800000,5535085,5538081,5528655,5528655,1726778699999,23.731
1726778700000,5528655,5534227,5515332,5519300,1726779599999,67.991
1726779600000,5518792,5531415,5511004,5527158,1726780499999,96.985
1726780500000,5526369,5526369,5514403,5514403,1726781399999,35.816
1726781400000,5514061,5527666,5508648,5512931,1726782299999,197.450
1726782300000,5512686,5520176,5507167,5507167,1726783199999,54.892
1726783200000,5506808,5510671,5494789,5502332,1726784099999,74.946
1726784100000,5502332,5508481,5486897,5494299,1726784999999,58.184
1726785000000,5493213,5526868,5488920,5509541,1726785899999,221.932
1726785900000,5509734,5519510,5506142,5512292,1726786799999,34.628
1726786800000,5513325,5524591,5509462,5518993,1726787699999,24.499
1726787700000,5519860,5525116,5513518,5520036,1726788599999,37.126
1726788600000,5520036,5523242,5515805,5517390,1726789499999,14.721
1726789500000,5517390,5520623,5509681,5513536,1726790399999,26.095
1726790400000,5513369,5519983,5503000,5509436,1726791299999,35.506
1726791300000,5508709,5511451,5497943,5499546,1726792199999,24.663
1726792200000,5500221,5507080,5488456,5506545,1726793099999,48.421
1726793100000,5506545,5512931,5496366,5497654,1726793999999,39.031
1726794000000,5496717,5499712,5482876,5493344,1726794899999,53.432
1726794900000,5492617,5505485,5490409,5503567,1726795799999,28.502
1726795800000,5504092,5518976,5504092,5514429,1726796699999,36.836
1726796700000,5514780,5533666,5514342,5521201,1726797599999,90.124
1726797600000,5521437,5528673,5513317,5515121,1726798499999,34.029
1726798500000,5513536,5517933,5501272,5511390,1726799399999,23.344
1726799400000,5511267,5520176,5509506,5513028,1726800299999,19.610
1726800300000,5512301,5528445,5504171,5527543,1726801199999,70.922
1726801200000,5527377,5546543,5523522,5532054,1726802099999,127.351
1726802100000,5532054,5550363,5529181,5540210,1726802999999,63.662
1726803000000,5541235,5549995,5539465,5549469,1726803899999,127.073
1726803900000,5548742,5583108,5548742,5582941,1726804799999,156.789
1726804800000,5582924,5617622,5574856,5600487,1726805699999,295.434
1726805700000,5600487,5613295,5582459,5592577,1726806599999,247.907
1726806600000,5592542,5605708,5579350,5596957,1726807499999,116.718
1726807500000,5596230,5601933,5582074,5590816,1726808399999,72.579
1726808400000,5591062,5598788,5583414,5591377,1726809299999,53.474
1726809300000,5593050,5607627,5585718,5586209,1726810199999,106.162
1726810200000,5586936,5594715,5576739,5578377,1726811099999,83.803
1726811100000,5577309,5588372,5568470,5586594,1726811999999,84.726
1726812000000,5587917,5597973,5575022,5576914,1726812899999,37.646
1726812900000,5576914,5585184,5571588,5576923,1726813799999,39.668
1726813800000,5576923,5590466,5573805,5581522,1726814699999,48.406
1726814700000,5581522,5591692,5577090,5585175,1726815599999,42.724
1726815600000,5585175,5586200,5568654,5573393,1726816499999,156.068
1726816500000,5574540,5574540,5552430,5556258,1726817399999,93.445
1726817400000,5555531,5565342,5550503,5560761,1726818299999,92.566
1726818300000,5560437,5574575,5559263,5562241,1726819199999,67.437
1726819200000,5561952,5563809,5550363,5552071,1726820099999,60.275
1726820100000,5553105,5560600,5537451,5537582,1726820999999,59.635
1726821000000,5537451,5544152,5525712,5540280,1726821899999,121.824
1726821900000,5540280,5548900,5540000,5543145,1726822799999,31.102
1726822800000,5543872,5553516,5540175,5552062,1726823699999,31.251
1726823700000,5551335,5560375,5551335,5558072,1726824599999,42.452
1726824600000,5557344,5565763,5555917,5562504,1726825499999,35.151
1726825500000,5562960,5565062,5555592,5558185,1726826399999,26.698
1726826400000,5558913,5565824,5555549,5556635,1726827299999,21.552
1726827300000,5557704,5562495,5556626,5558107,1726828199999,16.239
1726828200000,5558089,5576117,5547349,5574505,1726829099999,80.540
1726829100000,5574225,5576485,5564554,5575329,1726829999999,47.379
1726830000000,5575329,5579271,5565745,5565745,1726830899999,35.320
1726830900000,5565745,5576608,5558737,5559254,1726831799999,43.366
1726831800000,5558913,5562557,5547875,5548444,1726832699999,87.105
1726832700000,5548225,5558711,5547157,5556293,1726833599999,39.871
1726833600000,5555242,5565833,5546175,5555076,1726834499999,52.306
1726834500000,5553902,5562960,5546745,5558676,1726835399999,28.712
1726835400000,5557520,5562960,5547700,5560568,1726836299999,28.117
1726836300000,5560577,5561032,5549145,5554550,1726837199999,20.114
1726837200000,5554550,5557809,5507710,5509348,1726838099999,158.284
1726838100000,5508113,5521306,5497242,5509331,1726838999999,168.278
1726839000000,5510549,5519072,5487755,5494369,1726839899999,180.410
1726839900000,5493896,5515060,5492012,5503365,1726840799999,87.219
1726840800000,5503400,5514035,5479179,5483690,1726841699999,143.027
1726841700000,5483401,5542286,5480642,5536531,1726842599999,348.607
1726842600000,5537862,5562390,5522523,5541655,1726843499999,248.629
1726843500000,5540928,5552868,5515577,5520885,1726844399999,148.766
1726844400000,5520754,5525887,5489787,5511451,1726845299999,208.258
1726845300000,5511976,5519160,5497023,5507167,1726846199999,94.253
1726846200000,5508122,5542680,5503181,5541655,1726847099999,105.846
1726847100000,5541655,5548497,5528288,5530653,1726847999999,74.463
1726848000000,5530653,5542155,5524573,5526877,1726848899999,65.638
1726848900000,5526877,5528489,5509217,5516707,1726849799999,84.315
1726849800000,5514342,5516085,5499441,5510058,1726850699999,68.401
1726850700000,5509217,5520570,5504092,5505240,1726851599999,41.523
1726851600000,5504942,5514780,5498293,5512125,1726852499999,57.604
1726852500000,5512861,5516085,5492337,5494106,1726853399999,72.004
1726853400000,5493379,5500142,5490663,5494579,1726854299999,71.121
1726854300000,5494982,5498582,5483682,5490935,1726855199999,82.129
1726855200000,5491662,5496086,5459049,5471496,1726856099999,179.514
1726856100000,5470918,5485758,5470918,5485004,1726856999999,82.437
1726857000000,5483428,5499178,5477821,5492214,1726857899999,56.579
1726857900000,5492161,5512791,5490804,5504968,1726858799999,86.205
1726858800000,5505144,5512844,5497067,5509524,1726859699999,68.164
1726859700000,5510181,5518836,5505985,5511048,1726860599999,45.454
1726860600000,5510032,5518984,5504425,5510023,1726861499999,39.810
1726861500000,5509235,5514035,5497995,5499161,1726862399999,61.615
1726862400000,5500072,5507246,5490076,5493773,1726863299999,28.170
1726863300000,5494456,5502507,5493037,5494789,1726864199999,20.848
1726864200000,5494272,5505993,5491136,5505993,1726865099999,19.622
1726865100000,5505266,5512747,5499634,5500764,1726865999999,27.429
1726866000000,5500037,5543048,5499423,5541576,1726866899999,152.917
1726866900000,5541576,5542680,5533491,5535804,1726867799999,62.822
1726867800000,5536531,5540630,5522523,5523583,1726868699999,24.677
1726868700000,5523540,5532291,5523540,5526860,1726869599999,19.020
1726869600000,5526641,5540630,5526606,5536154,1726870499999,32.362
1726870500000,5536329,5538432,5531721,5536864,1726871399999,15.154
1726871400000,5537556,5541576,5531932,5537853,1726872299999,34.286
1726872300000,5537853,5538475,5532291,5532291,1726873199999,5.754
1726873200000,5532449,5533771,5523873,5527709,1726874099999,16.536
1726874100000,5528349,5530110,5523522,5528962,1726874999999,20.586
1726875000000,5528962,5535506,5528945,5529672,1726875899999,13.415
1726875900000,5529172,5536680,5523172,5534560,1726876799999,12.906
1726876800000,5533763,5535506,5520193,5523163,1726877699999,31.528
1726877700000,5524144,5543731,5521972,5527736,1726878599999,47.098
1726878600000,5527298,5543162,5524573,5538405,1726879499999,37.609
1726879500000,5539754,5541585,5531721,5531748,1726880399999,18.710
1726880400000,5532475,5534761,5517565,5520929,1726881299999,45.685
1726881300000,5519843,5529006,5506913,5519160,1726882199999,64.326
1726882200000,5520176,5523540,5507754,5511810,1726883099999,29.721
1726883100000,5512432,5514035,5502148,5502262,1726883999999,34.764
1726884000000,5502262,5510689,5500518,5505126,1726884899999,30.252
1726884900000,5504399,5510960,5501596,5510076,1726885799999,19.940
1726885800000,5510076,5516821,5509305,5516821,1726886699999,18.888
1726886700000,5516575,5516882,5509217,5509217,1726887599999,12.210
1726887600000,5509944,5517408,5505564,5516681,1726888499999,14.787
1726888500000,5516391,5518030,5507456,5508665,1726889399999,10.615
1726889400000,5508665,5516663,5506142,5511609,1726890299999,20.579
1726890300000,5511267,5514026,5506545,5507772,1726891199999,6.610
1726891200000,5506878,5511863,5503900,5504320,1726892099999,15.111
1726892100000,5504320,5510960,5501946,5508981,1726892999999,22.927
1726893000000,5508981,5509646,5500878,5502174,1726893899999,20.558
1726893900000,5502235,5507596,5501018,5504092,1726894799999,13.854
1726894800000,5504092,5507088,5495262,5506028,1726895699999,34.127
1726895700000,5506028,5511968,5503549,5510049,1726896599999,23.749
1726896600000,5509322,5512931,5507053,5507053,1726897499999,12.363
1726897500000,5507053,5510960,5507053,5508919,1726898399999,4.675
1726898400000,5508919,5519694,5507167,5518336,1726899299999,19.128
1726899300000,5518336,5525055,5514631,5523347,1726900199999,14.280
1726900200000,5524074,5524363,5519457,5520710,1726901099999,13.787
1726901100000,5521437,5523776,5515542,5517408,1726901999999,27.536
1726902000000,5516646,5522121,5515226,5520447,1726902899999,9.022
1726902900000,5521612,5522217,5513711,5515638,1726903799999,19.260
1726903800000,5515463,5519116,5514482,5517741,1726904699999,9.120
1726904700000,5518809,5528883,5518783,5524039,1726905599999,41.572
1726905600000,5524766,5528270,5520947,5522979,1726906499999,16.588
1726906500000,5523706,5523881,5519142,5520535,1726907399999,8.846
1726907400000,5521437,5523452,5516689,5522322,1726908299999,16.317
1726908300000,5522278,5522278,5517618,5519606,1726909199999,4.735
1726909200000,5519606,5523671,5516610,5523189,1726910099999,11.081
1726910100000,5522462,5529374,5519738,5528244,1726910999999,29.771
1726911000000,5528971,5530092,5524565,5524565,1726911899999,10.924
1726911900000,5524565,5528463,5524530,5528463,1726912799999,34.161
1726912800000,5527727,5528874,5522742,5523540,1726913699999,6.840
1726913700000,5523767,5525283,5517837,5518266,1726914599999,17.323
1726914600000,5517916,5521446,5517548,5519983,1726915499999,7.071
1726915500000,5520027,5521788,5513527,5515656,1726916399999,15.071
1726916400000,5515831,5522594,5514342,5522199,1726917299999,15.752
1726917300000,5522199,5526168,5520588,5521113,1726918199999,18.957
1726918200000,5521113,5525992,5521113,5525265,1726919099999,5.703
1726919100000,5526168,5527044,5522821,5524398,1726919999999,4.856
1726920000000,5525292,5527087,5520482,5521612,1726920899999,17.562
1726920900000,5520885,5523540,5520482,5520815,1726921799999,3.847
1726921800000,5520815,5526063,5520211,5524749,1726922699999,9.325
1726922700000,5524749,5531757,5520719,5530346,1726923599999,41.587
1726923600000,5531038,5533351,5518976,5521420,1726924499999,36.458
1726924500000,5522147,5529374,5522147,5527525,1726925399999,26.422
1726925400000,5527525,5532440,5525589,5531231,1726926299999,31.975
1726926300000,5531231,5537582,5528655,5533465,1726927199999,33.098
1726927200000,5534271,5537556,5528253,5532300,1726928099999,35.209
1726928100000,5531511,5535506,5530180,5531424,1726928999999,22.214
1726929000000,5530697,5539973,5530697,5538747,1726929899999,41.040
1726929900000,5538747,5544555,5535085,5544555,1726930799999,30.718
1726930800000,5544555,5544564,5521753,5526308,1726931699999,53.185
1726931700000,5526544,5535979,5523943,5534901,1726932599999,16.709
1726932600000,5534604,5536513,5531222,5533333,1726933499999,8.732
1726933500000,5534060,5535506,5529286,5532011,1726934399999,13.276
1726934400000,5532738,5538432,5531047,5532790,1726935299999,9.044
1726935300000,5533176,5536785,5525011,5526930,1726936199999,19.661
1726936200000,5528349,5534612,5524573,5527727,1726937099999,16.441
1726937100000,5527727,5537556,5527727,5536829,1726937999999,21.980
1726938000000,5537556,5548330,5532746,5545781,1726938899999,81.509
1726938900000,5546508,5553324,5540157,5543793,1726939799999,76.004
1726939800000,5543793,5551913,5543670,5544432,1726940699999,41.295
1726940700000,5543705,5546447,5538344,5542566,1726941599999,24.734
1726941600000,5542680,5544310,5537547,5538256,1726942499999,25.077
1726942500000,5538256,5542575,5537862,5541033,1726943399999,6.023
1726943400000,5540306,5542768,5537372,5537889,1726944299999,14.378
1726944300000,5537889,5542032,5537196,5540508,1726945199999,4.243
1726945200000,5540508,5547314,5539439,5543784,1726946099999,21.817
1726946100000,5543784,5543784,5533044,5537538,1726946999999,36.036
1726947000000,5536907,5540630,5533763,5537249,1726947899999,6.896
1726947900000,5537722,5537722,5531897,5535506,1726948799999,9.435
1726948800000,5535147,5536680,5530881,5532746,1726949699999,8.547
1726949700000,5532825,5536023,5531721,5534358,1726950599999,7.334
1726950600000,5534209,5535637,5530837,5530837,1726951499999,4.886
1726951500000,5530837,5532825,5528594,5530372,1726952399999,6.713
1726952400000,5530372,5531248,5525975,5527079,1726953299999,16.986
1726953300000,5526606,5530381,5525800,5528270,1726954199999,27.719
1726954200000,5527490,5530013,5522138,5523618,1726955099999,29.477
1726955100000,5522891,5526308,5521814,5525125,1726955999999,10.318
1726956000000,5525125,5529374,5524074,5527560,1726956899999,13.210
1726956900000,5527893,5529374,5521744,5527902,1726957799999,6.331
1726957800000,5528270,5530837,5526325,5528559,1726958699999,8.085
1726958700000,5530294,5538256,5529759,5536662,1726959599999,11.207
1726959600000,5537389,5537556,5530197,5533176,1726960499999,7.662
1726960500000,5532370,5545186,5532370,5542444,1726961399999,28.517
1726961400000,5541962,5550643,5540753,5548830,1726962299999,23.423
1726962300000,5549119,5566104,5544888,5548409,1726963199999,108.070
1726963200000,5549119,5557782,5538064,5541051,1726964099999,54.152
1726964100000,5541051,5548313,5530705,5531003,1726964999999,49.587
1726965000000,5531003,5536531,5526325,5529672,1726965899999,43.077
1726965900000,5529672,5539308,5529663,5537556,1726966799999,17.989
1726966800000,5537214,5540008,5532343,5536504,1726967699999,9.731
1726967700000,5535777,5544038,5530959,5532475,1726968599999,16.641
1726968600000,5531748,5536504,5530259,5530881,1726969499999,8.093
1726969500000,5530697,5533176,5518441,5521245,1726970399999,19.309
1726970400000,5520719,5527254,5503068,5505599,1726971299999,57.343
1726971300000,5505117,5513904,5502148,5512677,1726972199999,39.970
1726972200000,5511950,5513010,5505240,5510233,1726973099999,21.850
1726973100000,5508989,5514342,5504092,5513352,1726973999999,13.919
1726974000000,5513352,5536303,5510242,5532291,1726974899999,88.256
1726974900000,5533018,5533657,5526045,5527193,1726975799999,27.312
1726975800000,5527193,5530390,5521586,5524600,1726976699999,14.594
1726976700000,5524398,5527324,5523513,5526255,1726977599999,5.034
1726977600000,5527324,5530337,5523960,5523960,1726978499999,6.411
1726978500000,5523540,5528726,5523540,5528726,1726979399999,4.063
1726979400000,5528822,5535839,5526720,5532457,1726980299999,23.557
1726980300000,5532457,5533351,5523592,5523592,1726981199999,8.069
1726981200000,5524319,5525292,5513352,5514569,1726982099999,23.849
1726982100000,5514561,5518459,5511722,5517215,1726982999999,13.836
1726983000000,5517215,5518984,5510242,5512600,1726983899999,13.725
1726983900000,5512600,5513956,5508797,5511433,1726984799999,9.276
1726984800000,5511118,5517933,5510032,5514937,1726985699999,7.770
1726985700000,5514937,5521437,5514937,5517574,1726986599999,32.919
1726986600000,5517565,5517583,5501999,5507176,1726987499999,31.635
1726987500000,5507544,5508490,5502822,5505704,1726988399999,18.341
1726988400000,5506720,5510960,5505993,5510522,1726989299999,9.394
1726989300000,5510890,5515480,5507570,5514289,1726990199999,12.674
1726990200000,5514289,5514429,5509681,5510952,1726991099999,6.779
1726991100000,5511976,5513369,5509445,5511757,1726991999999,10.535
1726992000000,5512485,5518625,5507754,5514736,1726992899999,18.202
1726992900000,5514009,5516085,5512598,5516085,1726993799999,5.133
1726993800000,5516400,5516400,5511267,5514499,1726994699999,26.585
1726994700000,5514499,5521104,5513886,5519843,1726995599999,9.223
1726995600000,5519493,5519493,5500930,5506545,1726996499999,55.137
1726996500000,5505818,5507325,5498206,5500860,1726997399999,33.711
1726997400000,5499520,5505100,5486818,5486818,1726998299999,73.618
1726998300000,5487545,5496550,5486704,5490935,1726999199999,39.230
1726999200000,5491093,5498136,5490278,5490760,1727000099999,35.720
1727000100000,5490760,5495070,5488097,5493712,1727000999999,9.364
1727001000000,5494036,5494036,5477795,5486721,1727001899999,43.314
1727001900000,5486380,5489016,5480642,5487221,1727002799999,14.288
1727002800000,5488149,5490804,5479722,5480773,1727003699999,25.613
1727003700000,5480598,5497163,5477900,5494570,1727004599999,35.178
1727004600000,5493843,5504346,5493554,5499126,1727005499999,29.464
1727005500000,5498968,5502761,5496541,5498144,1727006399999,16.711
1727006400000,5497417,5508061,5496191,5508061,1727007299999,127.294
1727007300000,5508061,5513054,5497242,5500588,1727008199999,61.345
1727008200000,5500588,5502673,5494929,5499187,1727009099999,11.669
1727009100000,5499187,5503830,5497444,5499178,1727009999999,10.515
1727010000000,5498451,5503094,5493773,5503094,1727010899999,26.275
1727010900000,5502367,5504268,5491977,5494509,1727011799999,14.249
1727011800000,5494089,5495376,5481658,5486730,1727012699999,47.801
