startTime,open,high,low,close,endTime,volume
1724004000000,5344636,5375051,5243171,5244159,1724025599999,1613.734
1724025600000,5244159,5276442,5226001,5250122,1724047199999,1857.170
1724047200000,5250553,5274664,5188375,5242111,1724068799999,1967.122
1724068800000,5242058,5323686,5213196,5298946,1724090399999,2605.441
1724090400000,5298200,5352880,5272293,5336455,1724111999999,1458.411
1724112000000,5336832,5514681,5329720,5489259,1724133599999,3559.478
1724133600000,5489097,5491737,5426085,5434463,1724155199999,1646.886
1724155200000,5435325,5473867,5255061,5298784,1724176799999,6382.866
1724176800000,5299925,5360342,5255453,5257556,1724198399999,2110.364
1724198400000,5256505,5279207,5222946,5253776,1724219999999,917.335
1724220000000,5253706,5301735,5227465,5252121,1724241599999,1638.766
1724241600000,5252121,5328594,5206588,5303991,1724263199999,4426.131
1724263200000,5303274,5471840,5296124,5411333,1724284799999,4502.302
1724284800000,5411333,5417130,5285043,5373517,1724306399999,2079.896
1724306400000,5373517,5434086,5370074,5427732,1724327999999,1284.893
1724328000000,5427732,5433378,5317054,5322789,1724349599999,3287.344
1724349600000,5322789,5371030,5319443,5342321,1724371199999,1480.197
1724371200000,5342852,5405722,5338719,5385040,1724392799999,1033.051
1724392800000,5385040,5429298,5369039,5373243,1724414399999,1662.446
1724414400000,5374048,5577377,5373375,5574757,1724435999999,7375.217
1724436000000,5575695,5739001,5546862,5656123,1724457599999,6002.734
1724457600000,5657271,5669975,5618997,5652238,1724479199999,1112.924
1724479200000,5651523,5696489,5642950,5643135,1724500799999,1199.125
1724500800000,5643850,5689099,5639613,5655602,1724522399999,1114.949
1724522400000,5655602,5691580,5610998,5665252,1724543999999,1255.006
1724544000000,5664537,5702457,5650817,5663513,1724565599999,1274.462
1724565600000,5663548,5666612,5632553,5641405,1724587199999,758.109
1724587200000,5640690,5677224,5634174,5664343,1724608799999,687.249
1724608800000,5664343,5743450,5657094,5670518,1724630399999,1363.355
1724630400000,5670567,5693858,5631137,5647382,1724651999999,1138.763
1724652000000,5646464,5654004,5579425,5637405,1724673599999,1653.194
1724673600000,5636805,5647303,5566349,5595353,1724695199999,3074.129
1724695200000,5594638,5624462,5543827,5547455,1724716799999,2413.812
1724716800000,5547323,5580149,5531016,5573669,1724738399999,1903.348
1724738400000,5574499,5574649,5479551,5494005,1724759999999,2395.486
1724760000000,5494005,5497748,5405312,5447799,1724781599999,4707.224
1724781600000,5447799,5471321,5143521,5227447,1724803199999,7537.683
1724803200000,5227350,5249236,5181405,5216482,1724824799999,2950.349
1724824800000,5215778,5298780,5148801,5271904,1724846399999,3507.834
1724846400000,5271904,5293104,5088653,5159722,1724867999999,6172.813
1724868000000,5159828,5263958,5153764,5194095,1724889599999,4115.839
1724889600000,5193505,5231583,5178554,5228899,1724911199999,1065.579
1724911200000,5229004,5321475,5222756,5284444,1724932799999,1907.142
1724932800000,5284295,5382116,5277352,5326535,1724954399999,3403.742
1724954400000,5325822,5327591,5165609,5221287,1724975999999,3320.081
1724976000000,5220864,5233572,5161368,5170132,1724997599999,1591.302
1724997600000,5171338,5249376,5163392,5225220,1725019199999,1571.286
1725019200000,5225264,5271667,5078830,5172923,1725040799999,5567.761
1725040800000,5173064,5246231,5171396,5229315,1725062399999,2012.733
1725062400000,5230041,5259290,5224120,5237776,1725083999999,512.966
1725084000000,5238492,5242820,5203446,5230147,1725105599999,646.139
1725105600000,5230147,5240935,5195968,5219129,1725127199999,720.726
1725127200000,5219129,5231820,5200013,5216270,1725148799999,483.842
1725148800000,5216067,5226279,5109026,5128434,1725170399999,1624.280
1725170400000,5128549,5175498,5115300,5150833,1725191999999,1289.760
1725192000000,5150541,5162551,5061846,5140965,1725213599999,2660.456
1725213600000,5140859,5200712,5060000,5068980,1725235199999,2601.266
1725235200000,5066944,5129363,5052678,5111822,1725256799999,2109.760
1725256800000,5111017,5189800,5072927,5167223,1725278399999,2481.752
1725278400000,5167940,5203606,5139204,5177180,1725299999999,1939.119
1725300000000,5177250,5257254,5158763,5231165,1725321599999,1755.602
1725321600000,5230448,5292141,5218642,5236590,1725343199999,1410.027
1725343200000,5235678,5235935,5193057,5224580,1725364799999,1064.489
1725364800000,5225297,5250909,5090140,5101955,1725386399999,4116.848
1725386400000,5101955,5152196,5077237,5083219,1725407999999,1672.789
1725408000000,5083219,5124504,4913512,4974143,1725429599999,3903.005
1725429600000,4973426,5032305,4972638,5002631,1725451199999,1516.316
1725451200000,5002631,5177604,4968249,5119548,1725472799999,5065.172
1725472800000,5119548,5165710,5098901,5127505,1725494399999,1381.694
1725494400000,5128540,5159825,5034234,5058537,1725515999999,1942.855
1725516000000,5059377,5063997,5001516,5014490,1725537599999,1716.813
1725537600000,5014198,5071758,4935822,5006366,1725559199999,5467.158
1725559200000,5007304,5016340,4920000,4967753,1725580799999,2610.943
1725580800000,4967753,5029783,4951027,4996640,1725602399999,1922.567
1725602400000,4997357,4999870,4888218,4952930,1725623999999,2686.065
1725624000000,4952018,5042669,4743929,4797262,1725645599999,10415.620
1725645600000,4797983,4803388,4675294,4802018,1725667199999,6513.833
1725667200000,4801759,4839254,4782861,4821264,1725688799999,1410.500
1725688800000,4821379,4850030,4808528,4835593,1725710399999,1370.589
1725710400000,4834863,4896380,4826165,4838722,1725731999999,1649.567
1725732000000,4838633,4871736,4813785,4844242,1725753599999,1194.731
1725753600000,4845298,4881778,4826888,4860602,1725775199999,754.058
1725775200000,4860602,4895203,4853219,4880999,1725796799999,868.095
1725796800000,4880811,4881841,4796288,4875262,1725818399999,2286.783
1725818400000,4876122,4949010,4846694,4908172,1725839999999,2412.998
1725840000000,4908986,4952671,4882610,4890486,1725861599999,2082.658
1725861600000,4890558,4970258,4887452,4936649,1725883199999,1773.448
1725883200000,4936685,5053098,4891777,5027379,1725904799999,4843.327
1725904800000,5028127,5168195,5004746,5074798,1725926399999,4174.687
1725926400000,5074896,5077922,5017657,5071056,1725947999999,1348.658
1725948000000,5071056,5112146,5055766,5101721,1725969599999,1326.029
1725969600000,5100981,5124574,5037394,5079122,1725991199999,4081.874
1725991200000,5079122,5148896,5079122,5087385,1726012799999,3181.240
1726012800000,5087156,5090993,4933509,4946841,1726034399999,2999.486
1726034400000,4946841,5003082,4940505,4996218,1726055999999,1876.453
1726056000000,4995338,5091751,4885496,5074776,1726077599999,5914.734
1726077600000,5075700,5100815,5032879,5044530,1726099199999,2008.632
1726099200000,5042999,5145413,5042497,5099644,1726120799999,2446.272
1726120800000,5099644,5139226,5089930,5113686,1726142399999,1068.618
1726142400000,5112954,5157022,5048738,5151771,1726163999999,4322.349
1726164000000,5151038,5157542,5096959,5128226,1726185599999,2109.076
1726185600000,5127396,5139169,5101009,5111123,1726207199999,714.864
1726207200000,5111052,5147579,5093155,5105457,1726228799999,1054.136
1726228800000,5105960,5292865,5083527,5256912,1726250399999,4941.392
1726250400000,5256179,5350783,5246110,5339046,1726271999999,3057.773
1726272000000,5340882,5350377,5266617,5267733,1726293599999,754.205
1726293600000,5267733,5290130,5238480,5248439,1726315199999,772.632
1726315200000,5247437,5275389,5241029,5263637,1726336799999,659.101
1726336800000,5264261,5285805,5219142,5272058,1726358399999,1151.589
1726358400000,5273209,5297619,5271363,5286122,1726379999999,377.203
1726380000000,5286122,5291941,5261299,5272647,1726401599999,296.390
1726401600000,5272410,5307306,5247789,5257291,1726423199999,1531.565
1726423200000,5257291,5288864,5156610,5194978,1726444799999,2441.020
1726444800000,5194477,5203417,5105443,5154210,1726466399999,1884.654
1726466400000,5153955,5200129,5139777,5153569,1726487999999,1056.143
1726488000000,5153217,5165458,5051000,5110111,1726509599999,3250.810
1726509600000,5110014,5132666,5060272,5114532,1726531199999,1361.777
1726531200000,5114022,5165365,5061740,5151846,1726552799999,1189.352
1726552800000,5151556,5210414,5134635,5191181,1726574399999,1198.307
1726574400000,5191181,5391602,5172546,5357321,1726595999999,6420.927
1726596000000,5357321,5368590,5238867,5299491,1726617599999,2506.957
1726617600000,5298911,5340383,5261000,5292961,1726639199999,1142.288
1726639200000,5292451,5320737,5217384,5259207,1726660799999,1470.710
1726660800000,5259778,5296442,5201291,5275002,1726682399999,2626.009
1726682400000,5275002,5432767,5227691,5429530,1726703999999,6735.078
1726704000000,5432230,5503866,5412690,5450513,1726725599999,2792.723
1726725600000,5451410,5508414,5434534,5492597,1726747199999,1446.543
1726747200000,5492597,5592901,5487930,5579192,1726768799999,3552.416
1726768800000,5579192,5586000,5486897,5513536,1726790399999,1836.096
1726790400000,5513369,5617622,5482876,5586594,1726811999999,2040.533
1726812000000,5587917,5597973,5525712,5556293,1726833599999,1359.446
1726833600000,5555242,5565833,5479179,5490935,1726855199999,2639.098
1726855200000,5491662,5543048,5459049,5534560,1726876799999,1128.181
1726876800000,5533763,5543731,5495262,5508919,1726898399999,591.706
1726898400000,5508919,5530092,5507167,5524398,1726919999999,378.666
1726920000000,5525292,5553324,5518976,5542566,1726941599999,715.530
1726941600000,5542680,5566104,5521744,5548409,1726963199999,444.625
1726963200000,5549119,5557782,5502148,5511433,1726984799999,590.385
1726984800000,5511118,5521437,5477795,5498144,1727006399999,601.469
1727006400000,5497417,5529540,5470261,5521586,1727027999999,1040.118
1727028000000,5521507,5605533,5461230,5568040,1727049599999,2302.678
1727049600000,5569538,5670182,5479363,5582792,1727071199999,3090.979
1727071200000,5582792,5584851,5542680,5553963,1727092799999,1041.042
1727092800000,5554024,5589240,5521069,5544301,1727114399999,2386.705
1727114400000,5544546,5565982,5523163,5546447,1727135999999,1068.663
1727136000000,5545072,5552448,5490663,5535532,1727157599999,1462.034
1727157600000,5534805,5599752,5534805,5557730,1727179199999,1587.949
1727179200000,5558404,5604832,5492161,5584141,1727200799999,2627.914
1727200800000,5583861,5658634,5563529,5620834,1727222399999,1853.336
1727222400000,5621709,5670543,5596238,5612417,1727243999999,1409.323
1727244000000,5611918,5611918,5537996,5566041,1727265599999,1008.983
1727265600000,5566041,5578577,5490269,5505451,1727287199999,1926.951
1727287200000,5505451,5539860,5485203,5503358,1727308799999,1334.507
1727308800000,5503524,5554649,5461249,5542781,1727330399999,1080.448
1727330400000,5542058,5622840,5541377,5613527,1727351999999,1650.170
1727352000000,5613771,5732176,5591430,5664762,1727373599999,4183.661
1727373600000,5665797,5679141,5604471,5648740,1727395199999,1844.133
1727395200000,5647803,5674264,5617805,5658626,1727416799999,979.697
1727416800000,5658626,5714873,5646658,5666472,1727438399999,1588.707
1727438400000,5666472,5758615,5655396,5706386,1727459999999,3265.964
1727460000000,5707174,5712708,5672084,5691433,1727481599999,965.578
1727481600000,5691606,5730496,5683552,5704502,1727503199999,398.098
1727503200000,5703248,5704719,5661555,5690100,1727524799999,627.674
1727524800000,5690887,5692617,5657663,5676174,1727546399999,690.562
1727546400000,5676347,5706570,5657810,5695065,1727567999999,451.685
1727568000000,5695628,5707305,5665361,5672619,1727589599999,459.804
1727589600000,5672108,5684331,5658061,5680914,1727611199999,410.065
1727611200000,5682038,5695437,5663754,5685423,1727632799999,541.890
1727632800000,5685423,5708544,5660194,5666527,1727654399999,638.051
1727654400000,5667987,5669041,5543373,5573785,1727675999999,1871.818
1727676000000,5573820,5589657,5462606,5512070,1727697599999,2435.349
1727697600000,5512856,5541740,5472343,5499896,1727719199999,2122.295
1727719200000,5500959,5514437,5426085,5467349,1727740799999,1682.134
1727740800000,5467349,5517012,5439131,5504579,1727762399999,1178.231
1727762400000,5504147,5536944,5502004,5503560,1727783999999,874.923
1727784000000,5503560,5511448,5273226,5366097,1727805599999,6527.909
1727805600000,5366279,5391741,5193556,5250140,1727827199999,3697.892
1727827200000,5249587,5343357,5243357,5308909,1727848799999,1294.414
1727848800000,5309116,5349379,5257026,5281036,1727870399999,1343.430
1727870400000,5281036,5387412,5227581,5322621,1727891999999,3685.946
1727892000000,5321852,5328055,5179153,5248194,1727913599999,3448.725
1727913600000,5247909,5342072,5238825,5318613,1727935199999,1202.172
1727935200000,5318882,5341073,5227143,5284260,1727956799999,1635.653
