startTime,open,high,low,close,endTime,volume
1725440400000,5021083,5029101,5011738,5018181,1725442199999,57.736
1725442200000,5018278,5024030,5003525,5005746,1725443999999,135.654
1725444000000,5005950,5011950,4992737,5007490,1725445799999,116.883
1725445800000,5008207,5015667,4992657,4992843,1725447599999,117.827
1725447600000,4993560,5004649,4993038,4999339,1725449399999,57.826
1725449400000,4999339,5013658,4998834,5002631,1725451199999,68.131
1725451200000,5002631,5013163,4996000,5008348,1725452999999,338.343
1725453000000,5008552,5020375,4997595,5006047,1725454799999,111.159
1725454800000,5006145,5009251,4993170,4995843,1725456599999,127.197
1725456600000,4995843,5014340,4981506,4996144,1725458399999,392.786
1725458400000,4996197,5017968,4968249,4992843,1725460199999,593.958
1725460200000,4992843,5092680,4988445,5087184,1725461999999,834.983
1725462000000,5087184,5109282,5073670,5079316,1725463799999,603.496
1725463800000,5078626,5145603,5073776,5142019,1725465599999,765.196
1725465600000,5142019,5173533,5140682,5155904,1725467399999,620.969
1725467400000,5156108,5177604,5150453,5166268,1725469199999,247.832
1725469200000,5166268,5173268,5127434,5127434,1725470999999,201.224
1725471000000,5127336,5138841,5114407,5119548,1725472799999,221.115
1725472800000,5119548,5131151,5110875,5122504,1725474599999,125.416
1725474600000,5121858,5129629,5098901,5102946,1725476399999,144.323
1725476400000,5102946,5126292,5100326,5124558,1725478199999,123.143
1725478200000,5124460,5145948,5113185,5135195,1725479999999,155.898
1725480000000,5135195,5147514,5121487,5124168,1725481799999,129.258
1725481800000,5124168,5141160,5115920,5134009,1725483599999,168.939
1725483600000,5133903,5139018,5125389,5131222,1725485399999,62.475
1725485400000,5131222,5142187,5128991,5139319,1725487199999,54.781
1725487200000,5140036,5165710,5136824,5140054,1725488999999,190.189
1725489000000,5139833,5149408,5133133,5141797,1725490799999,59.687
1725490800000,5141806,5151577,5136054,5137886,1725492599999,65.909
1725492600000,5137921,5142027,5120779,5127505,1725494399999,99.763
1725494400000,5128540,5159825,5126407,5153028,1725496199999,129.396
1725496200000,5152922,5153842,5129938,5131399,1725497999999,95.330
1725498000000,5131399,5142125,5126124,5141089,1725499799999,75.316
1725499800000,5141089,5153223,5129637,5133443,1725501599999,93.215
1725501600000,5132691,5137133,5108486,5115761,1725503399999,161.596
1725503400000,5115761,5118504,5099972,5104070,1725505199999,101.825
1725505200000,5104141,5104141,5042943,5049156,1725506999999,623.320
1725507000000,5049156,5059882,5034234,5053607,1725508799999,270.903
1725508800000,5053704,5066457,5048156,5063413,1725510599999,88.379
1725510600000,5062696,5067882,5053943,5060590,1725512399999,144.662
1725512400000,5060590,5065148,5043509,5063926,1725514199999,101.184
1725514200000,5063855,5064572,5053032,5058537,1725515999999,50.060
1725516000000,5059377,5061705,5001516,5028101,1725517799999,320.690
1725517800000,5028305,5037155,5016950,5033739,1725519599999,142.125
1725519600000,5033022,5061333,5025685,5058970,1725521399999,233.598
1725521400000,5058970,5063997,5054536,5055227,1725523199999,68.554
1725523200000,5054899,5063156,5053660,5054970,1725524999999,60.696
1725525000000,5055784,5058112,5037332,5043058,1725526799999,100.363
1725526800000,5043093,5043359,5020650,5026446,1725528599999,154.302
1725528600000,5025632,5037297,5007578,5023606,1725530399999,211.823
1725530400000,5023606,5028756,5011180,5017411,1725532199999,129.500
1725532200000,5017437,5028022,5010693,5021623,1725533999999,103.569
1725534000000,5021721,5028854,5010977,5022314,1725535799999,88.087
1725535800000,5022216,5029986,5011685,5014490,1725537599999,103.262
1725537600000,5014198,5028393,4985303,5005968,1725539399999,583.913
1725539400000,5006782,5024225,4991754,5012189,1725541199999,221.753
1725541200000,5012189,5023101,5003790,5015287,1725542999999,260.398
1725543000000,5015384,5055572,5003295,5044164,1725544799999,704.047
1725544800000,5044164,5071758,5014508,5043854,1725546599999,792.960
1725546600000,5044465,5058306,4995303,5002463,1725548399999,465.832
1725548400000,5002463,5012986,4945159,4950690,1725550199999,908.772
1725550200000,4950690,4971789,4935822,4951000,1725551999999,523.107
1725552000000,4950797,4980904,4949248,4971453,1725553799999,256.122
1725553800000,4971453,4989648,4960213,4983382,1725555599999,298.760
1725555600000,4983188,4995277,4974170,4974886,1725557399999,197.378
1725557400000,4975426,5008000,4970045,5006366,1725559199999,251.935
1725559200000,5007304,5013879,4997454,5009870,1725560999999,188.992
1725561000000,5009977,5016340,5000259,5001861,1725562799999,107.444
1725562800000,5001144,5003366,4949106,4974913,1725564599999,383.306
1725564600000,4975338,4987480,4934052,4957788,1725566399999,790.017
1725566400000,4957788,4972338,4953275,4963302,1725568199999,193.448
1725568200000,4963470,4976320,4955248,4961204,1725569999999,110.263
1725570000000,4961204,4974939,4958452,4969444,1725571799999,48.095
1725571800000,4969249,4975426,4920000,4964921,1725573599999,398.296
1725573600000,4964921,4972966,4932114,4948292,1725575399999,150.676
1725575400000,4948292,4966674,4947407,4962107,1725577199999,100.905
1725577200000,4961204,4966479,4951478,4960310,1725578999999,67.631
1725579000000,4960310,4971125,4954770,4967753,1725580799999,69.702
1725580800000,4967753,4982692,4967656,4975125,1725582599999,106.805
1725582600000,4974408,4978957,4951027,4967851,1725584399999,116.645
1725584400000,4967851,4977922,4951221,4970532,1725586199999,103.275
1725586200000,4970037,5007463,4969745,5001755,1725587999999,214.790
1725588000000,5001649,5029783,4996374,5019597,1725589799999,227.894
1725589800000,5019393,5028216,5012764,5017773,1725591599999,99.099
1725591600000,5018588,5025933,5014030,5022703,1725593399999,60.233
1725593400000,5022614,5027331,5000000,5004251,1725595199999,109.969
1725595200000,5004251,5018924,5004251,5014676,1725596999999,53.427
1725597000000,5014738,5017083,5004552,5005667,1725598799999,44.926
1725598800000,5005251,5012463,4982276,4984374,1725600599999,439.913
1725600600000,4984374,5002224,4979727,4996640,1725602399999,343.749
1725602400000,4997357,4999870,4982276,4983781,1725604199999,86.750
1725604200000,4983683,4996002,4976789,4990356,1725605999999,114.315
1725606000000,4991268,4992958,4891041,4914405,1725607799999,654.688
1725607800000,4914405,4940416,4888218,4933973,1725609599999,401.594
1725609600000,4933973,4946717,4927769,4937177,1725611399999,205.857
1725611400000,4937150,4944991,4919884,4933044,1725613199999,192.104
1725613200000,4933044,4938345,4923530,4931185,1725614999999,78.231
1725615000000,4931477,4946372,4929787,4942717,1725616799999,112.569
1725616800000,4943628,4969160,4942425,4964134,1725618599999,151.843
1725618600000,4964930,4976630,4960549,4967975,1725620399999,135.190
1725620400000,4967975,4975329,4950000,4951443,1725622199999,373.565
1725622200000,4951443,4959664,4937061,4952930,1725623999999,179.078
1725624000000,4952018,4963638,4939053,4948938,1725625799999,135.023
1725625800000,4947965,5035845,4924999,5029871,1725627599999,1728.506
1725627600000,5029871,5042669,5011101,5019030,1725629399999,292.609
1725629400000,5019933,5030792,4939124,4944195,1725631199999,1107.350
1725631200000,4944195,4948115,4840375,4846190,1725632999999,1516.603
1725633000000,4847092,4880351,4811250,4839588,1725634799999,1204.908
1725634800000,4839119,4864102,4758079,4791152,1725636599999,1438.196
1725636600000,4791868,4814365,4775452,4777753,1725638399999,573.977
1725638400000,4777753,4798599,4762022,4785082,1725640199999,514.787
1725640200000,4784365,4796395,4743929,4786164,1725641999999,682.647
1725642000000,4786119,4818724,4777224,4802918,1725643799999,408.434
1725643800000,4802918,4809763,4759651,4797262,1725645599999,807.394
1725645600000,4797983,4803388,4764719,4784330,1725647399999,699.013
1725647400000,4784562,4793308,4745402,4745402,1725649199999,616.095
1725649200000,4745402,4790271,4744164,4770286,1725650999999,524.312
1725651000000,4770286,4803015,4737939,4761905,1725652799999,1252.030
1725652800000,4762270,4786334,4744262,4756285,1725654599999,348.767
1725654600000,4756232,4761112,4683728,4704702,1725656399999,1496.017
1725656400000,4705904,4754264,4675294,4753186,1725658199999,817.715
1725658200000,4753186,4784491,4748056,4784081,1725659999999,209.181
1725660000000,4784802,4792631,4773260,4789157,1725661799999,191.613
1725661800000,4789157,4792827,4770330,4772806,1725663599999,134.865
1725663600000,4772806,4793183,4770045,4785453,1725665399999,132.336
1725665400000,4785453,4803113,4782362,4802018,1725667199999,90.577
1725667200000,4801759,4812010,4795267,4800000,1725668999999,156.271
1725669000000,4800000,4812233,4796247,4797983,1725670799999,77.623
1725670800000,4798705,4805509,4790814,4794376,1725672599999,90.590
1725672600000,4794243,4798304,4782861,4789389,1725674399999,63.048
1725674400000,4789870,4801644,4783689,4792755,1725676199999,56.657
1725676200000,4793325,4799079,4784580,4788133,1725677999999,54.887
1725678000000,4788988,4794091,4786860,4793370,1725679799999,42.466
1725679800000,4793370,4794857,4787260,4790253,1725681599999,42.153
1725681600000,4789532,4794198,4788872,4792551,1725683399999,38.210
1725683400000,4792631,4811574,4791865,4811155,1725685199999,93.923
1725685200000,4810434,4839254,4804422,4819384,1725686999999,558.120
1725687000000,4820106,4831684,4819625,4821264,1725688799999,135.502
1725688800000,4821379,4826251,4808528,4821139,1725690599999,148.239
1725690600000,4820970,4839842,4816250,4833500,1725692399999,115.637
1725692400000,4833500,4841364,4826955,4831755,1725694199999,152.313
1725694200000,4831755,4842068,4822243,4831318,1725695999999,90.963
1725696000000,4831318,4837909,4823080,4836903,1725697799999,145.847
1725697800000,4836903,4840768,4827979,4839877,1725699599999,113.856
1725699600000,4839877,4843217,4821709,4824185,1725701399999,109.738
1725701400000,4823463,4833109,4822528,4828335,1725703199999,82.749
1725703200000,4827614,4839744,4827061,4836796,1725704999999,80.216
1725705000000,4836582,4846423,4834097,4836448,1725706799999,146.573
1725706800000,4837277,4846788,4833714,4844152,1725708599999,55.840
1725708600000,4844152,4850030,4830944,4835593,1725710399999,127.459
1725710400000,4834863,4849667,4834863,4847441,1725712199999,50.757
1725712200000,4847628,4868285,4847628,4861104,1725713999999,168.895
1725714000000,4860382,4867606,4857326,4863365,1725715799999,80.955
1725715800000,4863365,4870927,4848111,4862299,1725717599999,116.666
1725717600000,4862371,4875581,4859714,4869878,1725719399999,156.706
1725719400000,4869878,4875561,4858752,4873015,1725721199999,117.741
1725721200000,4873015,4891839,4869839,4888089,1725722999999,150.212
1725723000000,4888089,4892965,4880235,4889687,1725724799999,124.951
1725724800000,4888955,4896380,4881528,4882147,1725726599999,99.880
1725726600000,4882102,4884649,4862193,4865267,1725728399999,270.550
1725728400000,4865267,4872855,4854977,4861562,1725730199999,127.071
1725730200000,4862286,4863055,4826165,4838722,1725731999999,183.141
1725732000000,4838633,4856709,4830038,4852469,1725733799999,133.983
1725733800000,4852379,4865930,4845513,4856942,1725735599999,139.558
1725735600000,4856208,4863726,4850695,4863269,1725737399999,69.733
1725737400000,4862544,4871736,4859430,4865865,1725739199999,66.412
1725739200000,4865865,4869812,4852735,4858597,1725740999999,68.962
1725741000000,4858597,4861139,4844967,4844967,1725742799999,64.334
1725742800000,4844698,4847446,4822448,4838773,1725744599999,180.319
1725744600000,4838675,4844394,4817624,4824632,1725746399999,103.510
1725746400000,4824632,4838720,4821383,4829519,1725748199999,96.251
1725748200000,4829519,4831309,4818000,4826118,1725749999999,80.052
1725750000000,4826118,4835784,4813785,4834513,1725751799999,78.796
1725751800000,4834513,4848001,4829367,4844242,1725753599999,112.004
1725753600000,4845298,4847491,4835390,4836357,1725755399999,59.162
1725755400000,4836545,4847025,4826888,4843230,1725757199999,62.727
1725757200000,4843230,4863189,4841888,4850874,1725758999999,88.924
1725759000000,4850874,4855680,4846139,4855680,1725760799999,33.409
1725760800000,4855680,4876229,4854821,4872085,1725762599999,112.022
1725762600000,4872085,4873705,4857479,4860012,1725764399999,66.937
1725764400000,4860817,4864916,4857380,4857488,1725766199999,39.285
1725766200000,4857389,4866429,4852592,4865077,1725767999999,36.189
1725768000000,4865874,4873088,4864003,4870465,1725769799999,33.783
1725769800000,4870429,4881778,4862544,4874654,1725771599999,88.575
1725771600000,4874654,4877088,4867512,4872577,1725773399999,87.652
1725773400000,4871852,4874609,4860200,4860602,1725775199999,45.083
1725775200000,4860602,4868210,4860289,4863028,1725776999999,33.436
1725777000000,4862643,4867109,4853219,4856127,1725778799999,72.926
1725778800000,4856127,4878108,4856127,4868774,1725780599999,104.358
1725780600000,4868049,4875835,4866393,4869185,1725782399999,67.298
1725782400000,4869874,4870465,4861095,4862679,1725784199999,57.896
1725784200000,4862732,4873875,4862732,4873320,1725785999999,78.071
1725786000000,4873320,4895203,4871700,4886342,1725787799999,169.131
1725787800000,4887067,4888329,4870277,4870277,1725789599999,85.074
1725789600000,4870277,4888231,4869373,4884740,1725791399999,72.116
1725791400000,4885465,4887345,4880221,4883836,1725793199999,49.978
1725793200000,4883836,4890970,4880086,4881483,1725794999999,36.168
1725795000000,4881876,4887739,4875710,4880999,1725796799999,41.312
1725796800000,4880811,4881841,4863046,4866930,1725798599999,71.103
1725798600000,4866930,4874609,4839919,4847920,1725800399999,193.052
1725800400000,4848296,4854427,4836124,4853075,1725802199999,146.844
1725802200000,4853075,4866760,4844814,4865552,1725803999999,121.629
1725804000000,4865471,4870367,4835515,4847258,1725805799999,227.824
1725805800000,4847204,4854713,4842649,4842684,1725807599999,86.412
1725807600000,4842684,4848394,4824605,4825984,1725809399999,175.919
1725809400000,4825984,4834737,4798104,4802570,1725811199999,375.468
1725811200000,4802660,4817884,4796288,4815772,1725812999999,240.896
1725813000000,4815772,4833681,4814259,4822708,1725814799999,119.611
1725814800000,4822708,4854606,4821643,4850829,1725816599999,199.549
1725816600000,4850408,4877625,4849334,4875262,1725818399999,328.318
1725818400000,4876122,4878359,4856074,4856843,1725820199999,111.085
1725820200000,4855939,4871396,4854668,4867037,1725821999999,58.744
1725822000000,4867762,4873481,4858141,4864236,1725823799999,78.585
1725823800000,4863511,4867377,4859430,4860307,1725825599999,32.396
1725825600000,4860307,4863413,4852923,4856664,1725827399999,38.422
1725827400000,4855939,4864898,4846694,4863260,1725829199999,98.268
1725829200000,4863243,4886056,4859045,4862643,1725830999999,150.689
1725831000000,4862562,4877321,4859976,4871405,1725832799999,55.796
1725832800000,4871306,4949010,4862741,4939407,1725834599999,535.638
1725834600000,4938682,4942083,4874108,4879236,1725836399999,837.283
1725836400000,4878422,4916951,4870036,4911411,1725838199999,268.583
1725838200000,4911411,4918383,4899544,4908172,1725839999999,144.866
1725840000000,4908986,4939121,4898604,4922098,1725841799999,278.169
1725841800000,4922169,4927423,4891704,4923512,1725843599999,197.461
1725843600000,4924326,4952671,4913873,4926859,1725845399999,337.524
1725845400000,4927620,4946433,4911259,4929052,1725847199999,252.010
1725847200000,4929150,4929249,4908449,4909254,1725848999999,127.293
1725849000000,4909979,4931987,4905719,4928927,1725850799999,90.550
1725850800000,4928828,4932900,4900179,4917802,1725852599999,162.397
1725852600000,4918025,4939318,4916665,4930529,1725854399999,126.101
1725854400000,4931092,4933294,4908565,4914114,1725856199999,133.571
1725856200000,4914383,4920191,4905746,4906757,1725857999999,94.552
1725858000000,4906032,4909944,4891516,4904269,1725859799999,131.039
1725859800000,4903365,4913729,4882610,4890486,1725861599999,150.817
1725861600000,4890558,4905666,4887452,4902112,1725863399999,100.010
1725863400000,4902112,4917488,4901593,4912845,1725865199999,118.726
1725865200000,4913042,4915012,4899147,4905300,1725866999999,96.870
1725867000000,4905444,4923642,4903903,4917916,1725868799999,118.080
1725868800000,4917719,4945056,4916439,4941894,1725870599999,236.215
1725870600000,4941894,4952651,4934756,4942677,1725872399999,207.148
1725872400000,4942874,4970258,4939786,4945193,1725874199999,328.414
1725874200000,4945193,4951770,4927226,4932872,1725875999999,117.996
1725876000000,4932147,4959877,4927020,4957890,1725877799999,176.263
1725877800000,4957076,4959877,4944757,4948530,1725879599999,88.660
1725879600000,4948620,4950408,4928757,4943758,1725881399999,127.710
1725881400000,4943034,4945439,4929956,4936649,1725883199999,56.954
1725883200000,4936685,4938570,4906616,4913181,1725884999999,171.527
1725885000000,4913226,4942023,4912020,4940620,1725886799999,137.834
1725886800000,4940620,4963374,4931286,4948052,1725888599999,234.579
1725888600000,4948248,4982841,4935776,4972165,1725890399999,527.252
1725890400000,4972165,4978695,4918561,4923153,1725892199999,497.688
1725892200000,4923108,4924537,4892955,4893178,1725893999999,419.206
1725894000000,4892464,4936265,4891777,4926201,1725895799999,341.457
1725895800000,4927156,4946338,4920946,4937666,1725897599999,285.914
1725897600000,4938264,5014002,4933438,4997554,1725899399999,712.586
1725899400000,4997456,5035116,4986967,5026811,1725901199999,494.760
1725901200000,5026090,5051769,5017346,5034522,1725902999999,645.968
1725903000000,5035075,5053098,5016930,5027379,1725904799999,368.227
1725904800000,5028127,5037507,5004746,5024531,1725906599999,632.885
1725906600000,5025341,5039777,5015239,5028928,1725908399999,340.872
1725908400000,5029097,5061155,5023303,5059490,1725910199999,319.279
1725910200000,5059152,5088531,5052984,5080183,1725911999999,636.501
1725912000000,5079373,5083939,5053839,5058689,1725913799999,201.755
1725913800000,5058689,5076623,5057568,5073579,1725915599999,293.047
1725915600000,5073579,5168195,5071817,5131554,1725917399999,861.748
1725917400000,5131491,5135336,5090444,5111181,1725919199999,331.230
1725919200000,5112178,5127219,5100341,5105548,1725920999999,198.630
1725921000000,5105468,5107791,5088664,5090480,1725922799999,120.910
1725922800000,5090480,5095393,5076222,5088762,1725924599999,128.706
1725924600000,5088762,5094004,5071550,5074798,1725926399999,105.440
1725926400000,5074896,5077922,5037383,5038193,1725928199999,220.010
1725928200000,5038193,5071648,5038193,5068631,1725929999999,113.183
1725930000000,5069618,5076311,5058280,5060211,1725931799999,109.873
1725931800000,5060398,5065560,5045553,5062178,1725933599999,123.170
1725933600000,5062107,5063949,5038575,5041308,1725935399999,73.873
1725935400000,5041112,5057675,5040204,5051373,1725937199999,66.400
1725937200000,5050564,5054230,5034259,5041815,1725938999999,99.889
1725939000000,5041815,5043168,5028322,5028331,1725940799999,88.250
1725940800000,5028331,5047867,5027797,5042028,1725942599999,58.777
1725942600000,5042180,5042180,5017657,5039701,1725944399999,133.095
1725944400000,5039763,5068795,5036682,5065357,1725946199999,151.807
1725946200000,5065054,5072848,5057918,5071056,1725947999999,109.046
1725948000000,5071056,5071056,5057733,5065956,1725949799999,56.346
1725949800000,5066767,5072197,5060591,5062863,1725951599999,36.367
1725951600000,5062052,5099626,5055766,5084535,1725953399999,180.751
1725953400000,5084535,5102663,5083324,5095870,1725955199999,180.071
1725955200000,5094542,5112146,5090978,5103324,1725956999999,162.058
1725957000000,5102513,5105596,5077905,5084056,1725958799999,123.558
1725958800000,5083245,5089333,5068465,5087317,1725960599999,86.107
1725960600000,5088129,5107682,5080966,5092347,1725962399999,127.218
1725962400000,5093249,5099977,5080077,5096872,1725964199999,144.482
1725964200000,5096872,5101860,5091812,5098941,1725965999999,67.498
1725966000000,5098941,5104205,5090288,5091491,1725967799999,64.439
1725967800000,5091491,5105288,5080596,5101721,1725969599999,96.969
1725969600000,5100981,5118484,5100082,5113248,1725971399999,211.748
1725971400000,5113078,5124574,5096871,5102065,1725973199999,167.827
1725973200000,5101958,5103101,5068776,5077201,1725974999999,326.609
1725975000000,5077263,5085323,5049972,5058993,1725976799999,540.200
1725976800000,5058752,5086644,5040086,5084198,1725978599999,594.838
1725978600000,5084198,5100468,5064568,5076754,1725980399999,322.770
1725980400000,5076951,5093739,5058850,5093739,1725982199999,376.655
1725982200000,5093542,5098884,5040953,5041016,1725983999999,479.132
1725984000000,5040606,5059446,5037394,5054966,1725985799999,211.239
1725985800000,5054966,5067695,5049590,5054862,1725987599999,141.929
1725987600000,5054862,5104890,5052344,5077142,1725989399999,348.393
1725989400000,5077249,5092719,5072686,5079122,1725991199999,358.475
1725991200000,5079122,5127339,5079122,5118855,1725992999999,483.019
1725993000000,5119788,5148896,5102007,5109927,1725994799999,668.922
1725994800000,5110060,5110060,5086007,5108346,1725996599999,252.722
1725996600000,5108346,5147386,5105285,5138542,1725998399999,482.996
1725998400000,5138791,5141257,5105371,5111861,1726000199999,387.250
1726000200000,5111861,5126776,5098300,5099559,1726001999999,277.980
1726002000000,5099665,5115162,5091577,5097470,1726003799999,143.381
1726003800000,5097470,5105429,5084564,5087608,1726005599999,81.081
1726005600000,5087608,5102325,5081616,5087485,1726007399999,113.633
1726007400000,5086406,5092391,5080560,5090170,1726009199999,110.966
1726009200000,5090046,5111242,5086753,5100366,1726010999999,103.974
1726011000000,5100366,5101135,5082444,5087385,1726012799999,71.312
1726012800000,5087156,5090131,5065329,5072318,1726014599999,80.356
1726014600000,5072018,5086256,5068241,5080697,1726016399999,71.142
1726016400000,5080697,5090993,5051242,5055588,1726018199999,171.333
1726018200000,5055588,5057924,4992151,4993256,1726019999999,710.126
1726020000000,4993969,5026113,4990499,5012790,1726021799999,241.816
1726021800000,5012790,5030361,4996715,5006303,1726023599999,356.154
1726023600000,5006127,5011680,4988976,4989856,1726025399999,162.796
1726025400000,4989143,5006593,4985684,4997670,1726027199999,142.496
1726027200000,4998075,4998075,4948452,4969008,1726028999999,429.967
1726029000000,4970012,4976031,4947088,4971640,1726030799999,217.354
1726030800000,4971640,4973470,4933509,4939748,1726032599999,255.428
1726032600000,4939748,4954840,4934099,4946841,1726034399999,158.455
1726034400000,4946841,4966976,4940505,4964204,1726036199999,141.371
1726036200000,4963491,4976620,4960754,4965920,1726037999999,126.857
1726038000000,4966641,4982912,4966641,4982912,1726039799999,137.249
1726039800000,4982200,4994168,4973628,4987550,1726041599999,133.363
1726041600000,4987500,4988817,4969589,4975265,1726043399999,130.709
1726043400000,4975265,4976673,4956600,4960666,1726045199999,148.105
1726045200000,4961467,4981056,4959214,4973470,1726046999999,106.783
1726047000000,4973470,4990982,4973470,4985922,1726048799999,107.058
1726048800000,4985922,4988034,4954700,4972432,1726050599999,186.743
1726050600000,4972511,4982710,4963526,4970883,1726052399999,169.240
1726052400000,4971596,4993332,4971596,4987136,1726054199999,165.094
